SweepSlotPct,DerivedSeed,EstGroupSimilarity,FixedClusteringSim,TimeSec,Code,QueryNodes,ResultSize,K,ComponentId
300,123,0.483166,0.6,37.823,0,372 414 449 603 634 830,10,1,33
300,123,0.483166,0.6,37.823,1,75 372 449 603 634 876,7,1,33
300,123,0.483166,0.6,37.823,2,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,3,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,4,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,5,372 452 603 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,6,134 372 449 603 830 876,7,1,33
300,123,0.483166,0.6,37.823,7,372 414 603 634 830 876,10,1,33
300,123,0.483166,0.6,37.823,8,372 449 452 603 634 830,20,1,33
300,123,0.483166,0.6,37.823,9,372 449 452 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,10,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,11,449 603 634 659 830 876,69,1,33
300,123,0.483166,0.6,37.823,12,372 414 449 603 634 830,10,1,33
300,123,0.483166,0.6,37.823,13,372 603 634 635 830 876,10,1,33
300,123,0.483166,0.6,37.823,14,372 414 603 634 830 876,10,1,33
300,123,0.483166,0.6,37.823,15,372 452 603 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,16,372 449 603 634 635 830,10,1,33
300,123,0.483166,0.6,37.823,17,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,18,439 449 603 634 830 876,19,1,33
300,123,0.483166,0.6,37.823,19,372 452 603 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,20,372 449 452 603 830 876,20,1,33
300,123,0.483166,0.6,37.823,21,372 449 452 603 830 876,20,1,33
300,123,0.483166,0.6,37.823,22,372 449 452 603 830 876,20,1,33
300,123,0.483166,0.6,37.823,23,372 603 634 635 830 876,10,1,33
300,123,0.483166,0.6,37.823,24,372 452 603 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,25,372 449 452 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,26,372 414 449 634 830 876,10,1,33
300,123,0.483166,0.6,37.823,27,372 414 449 603 634 830,10,1,33
300,123,0.483166,0.6,37.823,28,449 603 634 636 830 876,69,1,33
300,123,0.483166,0.6,37.823,29,372 449 452 603 634 830,20,1,33
300,123,0.483166,0.6,37.823,30,449 603 634 830 876 994,69,1,33
300,123,0.483166,0.6,37.823,31,372 433 603 634 830 876,8,1,33
300,123,0.483166,0.6,37.823,32,75 372 449 603 830 876,7,1,33
300,123,0.483166,0.6,37.823,33,372 449 452 603 634 830,20,1,33
300,123,0.483166,0.6,37.823,34,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,35,134 372 449 634 830 876,7,1,33
300,123,0.483166,0.6,37.823,36,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,37,372 449 452 603 830 876,20,1,33
300,123,0.483166,0.6,37.823,38,372 449 603 634 635 876,10,1,33
300,123,0.483166,0.6,37.823,39,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,40,372 414 449 603 634 830,10,1,33
300,123,0.483166,0.6,37.823,41,372 449 603 634 635 876,10,1,33
300,123,0.483166,0.6,37.823,42,372 594 603 634 830 876,10,1,33
300,123,0.483166,0.6,37.823,43,372 449 452 603 830 876,20,1,33
300,123,0.483166,0.6,37.823,44,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,45,248 372 449 634 830 876,7,1,33
300,123,0.483166,0.6,37.823,46,75 372 449 634 830 876,7,1,33
300,123,0.483166,0.6,37.823,47,449 603 634 830 876 944,69,1,33
300,123,0.483166,0.6,37.823,48,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,49,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,50,449 603 634 766 830 876,18,1,33
300,123,0.483166,0.6,37.823,51,372 449 452 603 634 830,20,1,33
300,123,0.483166,0.6,37.823,52,372 433 449 603 634 876,8,1,33
300,123,0.483166,0.6,37.823,53,372 449 603 634 635 830,10,1,33
300,123,0.483166,0.6,37.823,54,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,55,372 449 603 634 635 876,10,1,33
300,123,0.483166,0.6,37.823,56,372 449 452 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,57,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,58,449 603 634 794 830 876,20,1,33
300,123,0.483166,0.6,37.823,59,372 449 452 603 830 876,20,1,33
300,123,0.483166,0.6,37.823,60,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,61,372 449 634 635 830 876,10,1,33
300,123,0.483166,0.6,37.823,62,449 603 634 830 876 895,18,1,33
300,123,0.483166,0.6,37.823,63,449 603 634 830 876 904,69,1,33
300,123,0.483166,0.6,37.823,64,372 414 449 603 830 876,10,1,33
300,123,0.483166,0.6,37.823,65,372 414 449 603 634 876,10,1,33
300,123,0.483166,0.6,37.823,66,449 603 634 774 830 876,69,1,33
300,123,0.483166,0.6,37.823,67,449 603 634 759 830 876,18,1,33
300,123,0.483166,0.6,37.823,68,372 452 603 634 830 876,20,1,33
300,123,0.483166,0.6,37.823,69,372 594 603 634 830 876,10,1,33
300,123,0.483166,0.6,37.823,70,372 414 449 603 634 830,10,1,33
