SweepSlotPct,DerivedSeed,EstGroupSimilarity,FixedClusteringSim,TimeSec,Code,QueryNodes,ResultSize,K,ComponentId
100,123,0.476776,0.6,10.659,0,372 414 449 603 634 830,7,1,33
100,123,0.476776,0.6,10.659,1,75 372 449 603 634 876,6,1,33
100,123,0.476776,0.6,10.659,2,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,3,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,4,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,5,372 452 603 634 830 876,19,1,33
100,123,0.476776,0.6,10.659,6,134 372 449 603 830 876,6,1,33
100,123,0.476776,0.6,10.659,7,372 414 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,8,372 449 452 603 634 830,16,1,33
100,123,0.476776,0.6,10.659,9,372 449 452 634 830 876,19,1,33
100,123,0.476776,0.6,10.659,10,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,11,449 603 634 659 830 876,20,1,33
100,123,0.476776,0.6,10.659,12,372 414 449 603 634 830,7,1,33
100,123,0.476776,0.6,10.659,13,372 603 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,14,372 414 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,15,372 452 603 634 830 876,17,1,33
100,123,0.476776,0.6,10.659,16,372 449 603 634 635 830,7,1,33
100,123,0.476776,0.6,10.659,17,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,18,439 449 603 634 830 876,19,1,33
100,123,0.476776,0.6,10.659,19,372 452 603 634 830 876,19,1,33
100,123,0.476776,0.6,10.659,20,372 449 452 603 830 876,18,1,33
100,123,0.476776,0.6,10.659,21,372 449 452 603 830 876,18,1,33
100,123,0.476776,0.6,10.659,22,372 449 452 603 830 876,18,1,33
100,123,0.476776,0.6,10.659,23,372 603 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,24,372 452 603 634 830 876,19,1,33
100,123,0.476776,0.6,10.659,25,372 449 452 634 830 876,18,1,33
100,123,0.476776,0.6,10.659,26,372 414 449 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,27,372 414 449 603 634 830,7,1,33
100,123,0.476776,0.6,10.659,28,449 603 634 636 830 876,18,1,33
100,123,0.476776,0.6,10.659,29,372 449 452 603 634 830,16,1,33
100,123,0.476776,0.6,10.659,30,449 603 634 830 876 994,18,1,33
100,123,0.476776,0.6,10.659,31,372 433 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,32,75 372 449 603 830 876,6,1,33
100,123,0.476776,0.6,10.659,33,372 449 452 603 634 830,16,1,33
100,123,0.476776,0.6,10.659,34,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,35,134 372 449 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,36,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,37,372 449 452 603 830 876,16,1,33
100,123,0.476776,0.6,10.659,38,372 449 603 634 635 876,7,1,33
100,123,0.476776,0.6,10.659,39,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,40,372 414 449 603 634 830,7,1,33
100,123,0.476776,0.6,10.659,41,372 449 603 634 635 876,7,1,33
100,123,0.476776,0.6,10.659,42,372 594 603 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,43,372 449 452 603 830 876,18,1,33
100,123,0.476776,0.6,10.659,44,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,45,248 372 449 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,46,75 372 449 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,47,449 603 634 830 876 944,20,1,33
100,123,0.476776,0.6,10.659,48,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,49,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,50,449 603 634 766 830 876,18,1,33
100,123,0.476776,0.6,10.659,51,372 449 452 603 634 830,18,1,33
100,123,0.476776,0.6,10.659,52,372 433 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,53,372 449 603 634 635 830,7,1,33
100,123,0.476776,0.6,10.659,54,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,55,372 449 603 634 635 876,7,1,33
100,123,0.476776,0.6,10.659,56,372 449 452 634 830 876,18,1,33
100,123,0.476776,0.6,10.659,57,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,58,449 603 634 794 830 876,20,1,33
100,123,0.476776,0.6,10.659,59,372 449 452 603 830 876,18,1,33
100,123,0.476776,0.6,10.659,60,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,61,372 449 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,62,449 603 634 830 876 895,18,1,33
100,123,0.476776,0.6,10.659,63,449 603 634 830 876 904,20,1,33
100,123,0.476776,0.6,10.659,64,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,65,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,66,449 603 634 774 830 876,18,1,33
100,123,0.476776,0.6,10.659,67,449 603 634 759 830 876,18,1,33
100,123,0.476776,0.6,10.659,68,372 452 603 634 830 876,17,1,33
100,123,0.476776,0.6,10.659,69,372 594 603 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,70,372 414 449 603 634 830,7,1,33
100,123,0.476776,0.6,10.659,71,372 414 449 603 634 830,7,1,33
100,123,0.476776,0.6,10.659,72,372 452 603 634 830 876,17,1,33
100,123,0.476776,0.6,10.659,73,372 452 603 634 830 876,17,1,33
100,123,0.476776,0.6,10.659,74,372 452 603 634 830 876,17,1,33
100,123,0.476776,0.6,10.659,75,372 603 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,76,372 414 449 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,77,372 449 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,78,372 414 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,79,372 414 449 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,80,134 372 603 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,81,372 414 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,82,372 414 449 603 830 876,7,1,33
100,123,0.476776,0.6,10.659,83,449 603 634 830 876 945,18,1,33
100,123,0.476776,0.6,10.659,84,416 449 603 634 830 876,19,1,33
100,123,0.476776,0.6,10.659,85,372 603 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,86,372 452 603 634 830 876,17,1,33
100,123,0.476776,0.6,10.659,87,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,88,372 414 449 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,89,372 414 449 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,90,372 431 603 634 830 876,6,1,33
100,123,0.476776,0.6,10.659,91,75 372 449 603 634 876,6,1,33
100,123,0.476776,0.6,10.659,92,372 449 634 635 830 876,7,1,33
100,123,0.476776,0.6,10.659,93,372 414 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,94,449 603 634 830 853 876,18,1,33
100,123,0.476776,0.6,10.659,95,372 449 594 603 830 876,6,1,33
100,123,0.476776,0.6,10.659,96,372 414 603 634 830 876,7,1,33
100,123,0.476776,0.6,10.659,97,449 603 634 824 830 876,18,1,33
100,123,0.476776,0.6,10.659,98,372 414 449 603 634 876,7,1,33
100,123,0.476776,0.6,10.659,99,372 414 603 634 830 876,7,1,33
