SweepSlotPct,DerivedSeed,EstGroupSimilarity,FixedClusteringSim,TimeSec,Code,QueryNodes,ResultSize,K,ComponentId
300,123,0.483166,0.6,38.504,0,372 414 449 603 634 830,7,1,33
300,123,0.483166,0.6,38.504,1,75 372 449 603 634 876,6,1,33
300,123,0.483166,0.6,38.504,2,372 414 449 603 634 876,7,1,33
300,123,0.483166,0.6,38.504,3,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,4,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,5,372 452 603 634 830 876,19,1,33
300,123,0.483166,0.6,38.504,6,134 372 449 603 830 876,6,1,33
300,123,0.483166,0.6,38.504,7,372 414 603 634 830 876,7,1,33
300,123,0.483166,0.6,38.504,8,372 449 452 603 634 830,16,1,33
300,123,0.483166,0.6,38.504,9,372 449 452 634 830 876,19,1,33
300,123,0.483166,0.6,38.504,10,372 414 449 603 634 876,7,1,33
300,123,0.483166,0.6,38.504,11,449 603 634 659 830 876,20,1,33
300,123,0.483166,0.6,38.504,12,372 414 449 603 634 830,7,1,33
300,123,0.483166,0.6,38.504,13,372 603 634 635 830 876,7,1,33
300,123,0.483166,0.6,38.504,14,372 414 603 634 830 876,7,1,33
300,123,0.483166,0.6,38.504,15,372 452 603 634 830 876,17,1,33
300,123,0.483166,0.6,38.504,16,372 449 603 634 635 830,7,1,33
300,123,0.483166,0.6,38.504,17,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,18,439 449 603 634 830 876,19,1,33
300,123,0.483166,0.6,38.504,19,372 452 603 634 830 876,19,1,33
300,123,0.483166,0.6,38.504,20,372 449 452 603 830 876,18,1,33
300,123,0.483166,0.6,38.504,21,372 449 452 603 830 876,18,1,33
300,123,0.483166,0.6,38.504,22,372 449 452 603 830 876,18,1,33
300,123,0.483166,0.6,38.504,23,372 603 634 635 830 876,7,1,33
300,123,0.483166,0.6,38.504,24,372 452 603 634 830 876,19,1,33
300,123,0.483166,0.6,38.504,25,372 449 452 634 830 876,18,1,33
300,123,0.483166,0.6,38.504,26,372 414 449 634 830 876,7,1,33
300,123,0.483166,0.6,38.504,27,372 414 449 603 634 830,7,1,33
300,123,0.483166,0.6,38.504,28,449 603 634 636 830 876,18,1,33
300,123,0.483166,0.6,38.504,29,372 449 452 603 634 830,16,1,33
300,123,0.483166,0.6,38.504,30,449 603 634 830 876 994,18,1,33
300,123,0.483166,0.6,38.504,31,372 433 603 634 830 876,7,1,33
300,123,0.483166,0.6,38.504,32,75 372 449 603 830 876,6,1,33
300,123,0.483166,0.6,38.504,33,372 449 452 603 634 830,16,1,33
300,123,0.483166,0.6,38.504,34,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,35,134 372 449 634 830 876,6,1,33
300,123,0.483166,0.6,38.504,36,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,37,372 449 452 603 830 876,16,1,33
300,123,0.483166,0.6,38.504,38,372 449 603 634 635 876,7,1,33
300,123,0.483166,0.6,38.504,39,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,40,372 414 449 603 634 830,7,1,33
300,123,0.483166,0.6,38.504,41,372 449 603 634 635 876,7,1,33
300,123,0.483166,0.6,38.504,42,372 594 603 634 830 876,7,1,33
300,123,0.483166,0.6,38.504,43,372 449 452 603 830 876,18,1,33
300,123,0.483166,0.6,38.504,44,372 414 449 603 634 876,7,1,33
300,123,0.483166,0.6,38.504,45,248 372 449 634 830 876,6,1,33
300,123,0.483166,0.6,38.504,46,75 372 449 634 830 876,6,1,33
300,123,0.483166,0.6,38.504,47,449 603 634 830 876 944,20,1,33
300,123,0.483166,0.6,38.504,48,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,49,372 414 449 603 830 876,7,1,33
300,123,0.483166,0.6,38.504,50,449 603 634 766 830 876,18,1,33
300,123,0.483166,0.6,38.504,51,372 449 452 603 634 830,18,1,33
