SweepSlotPct,DerivedSeed,EstGroupSimilarity,FixedClusteringSim,TimeSec,Code,QueryNodes,ResultSize,K,ComponentId
100,123,0.476776,0.6,79.563,0,372 414 449 603 634 830,17,1,-1
100,123,0.476776,0.6,79.563,1,75 372 449 603 634 876,6,1,-1
100,123,0.476776,0.6,79.563,2,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,3,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,4,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,5,372 452 603 634 830 876,19,1,-1
100,123,0.476776,0.6,79.563,6,134 372 449 603 830 876,6,1,-1
100,123,0.476776,0.6,79.563,7,372 414 603 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,8,372 449 452 603 634 830,16,1,-1
100,123,0.476776,0.6,79.563,9,372 449 452 634 830 876,19,1,-1
100,123,0.476776,0.6,79.563,10,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,11,449 603 634 659 830 876,20,1,-1
100,123,0.476776,0.6,79.563,12,372 414 449 603 634 830,17,1,-1
100,123,0.476776,0.6,79.563,13,372 603 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,14,372 414 603 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,15,372 452 603 634 830 876,17,1,-1
100,123,0.476776,0.6,79.563,16,372 449 603 634 635 830,18,1,-1
100,123,0.476776,0.6,79.563,17,372 414 449 603 830 876,17,1,-1
100,123,0.476776,0.6,79.563,18,439 449 603 634 830 876,19,1,-1
100,123,0.476776,0.6,79.563,19,372 452 603 634 830 876,19,1,-1
100,123,0.476776,0.6,79.563,20,372 449 452 603 830 876,18,1,-1
100,123,0.476776,0.6,79.563,21,372 449 452 603 830 876,18,1,-1
100,123,0.476776,0.6,79.563,22,372 449 452 603 830 876,18,1,-1
100,123,0.476776,0.6,79.563,23,372 603 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,24,372 452 603 634 830 876,19,1,-1
100,123,0.476776,0.6,79.563,25,372 449 452 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,26,372 414 449 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,27,372 414 449 603 634 830,17,1,-1
100,123,0.476776,0.6,79.563,28,449 603 634 636 830 876,18,1,-1
100,123,0.476776,0.6,79.563,29,372 449 452 603 634 830,16,1,-1
100,123,0.476776,0.6,79.563,30,449 603 634 830 876 994,18,1,-1
100,123,0.476776,0.6,79.563,31,372 433 603 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,32,75 372 449 603 830 876,6,1,-1
100,123,0.476776,0.6,79.563,33,372 449 452 603 634 830,16,1,-1
100,123,0.476776,0.6,79.563,34,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,35,134 372 449 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,36,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,37,372 449 452 603 830 876,16,1,-1
100,123,0.476776,0.6,79.563,38,372 449 603 634 635 876,17,1,-1
100,123,0.476776,0.6,79.563,39,372 414 449 603 830 876,17,1,-1
100,123,0.476776,0.6,79.563,40,372 414 449 603 634 830,17,1,-1
100,123,0.476776,0.6,79.563,41,372 449 603 634 635 876,17,1,-1
100,123,0.476776,0.6,79.563,42,372 594 603 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,43,372 449 452 603 830 876,18,1,-1
100,123,0.476776,0.6,79.563,44,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,45,248 372 449 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,46,75 372 449 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,47,449 603 634 830 876 944,20,1,-1
100,123,0.476776,0.6,79.563,48,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,49,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,50,449 603 634 766 830 876,18,1,-1
100,123,0.476776,0.6,79.563,51,372 449 452 603 634 830,18,1,-1
100,123,0.476776,0.6,79.563,52,372 433 449 603 634 876,6,1,-1
100,123,0.476776,0.6,79.563,53,372 449 603 634 635 830,18,1,-1
100,123,0.476776,0.6,79.563,54,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,55,372 449 603 634 635 876,17,1,-1
100,123,0.476776,0.6,79.563,56,372 449 452 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,57,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,58,449 603 634 794 830 876,20,1,-1
100,123,0.476776,0.6,79.563,59,372 449 452 603 830 876,18,1,-1
100,123,0.476776,0.6,79.563,60,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,61,372 449 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,62,449 603 634 830 876 895,18,1,-1
100,123,0.476776,0.6,79.563,63,449 603 634 830 876 904,20,1,-1
100,123,0.476776,0.6,79.563,64,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,65,372 414 449 603 634 876,15,1,-1
100,123,0.476776,0.6,79.563,66,449 603 634 774 830 876,18,1,-1
100,123,0.476776,0.6,79.563,67,449 603 634 759 830 876,18,1,-1
100,123,0.476776,0.6,79.563,68,372 452 603 634 830 876,17,1,-1
100,123,0.476776,0.6,79.563,69,372 594 603 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,70,372 414 449 603 634 830,17,1,-1
100,123,0.476776,0.6,79.563,71,372 414 449 603 634 830,17,1,-1
100,123,0.476776,0.6,79.563,72,372 452 603 634 830 876,17,1,-1
100,123,0.476776,0.6,79.563,73,372 452 603 634 830 876,17,1,-1
100,123,0.476776,0.6,79.563,74,372 452 603 634 830 876,17,1,-1
100,123,0.476776,0.6,79.563,75,372 603 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,76,372 414 449 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,77,372 449 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,78,372 414 603 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,79,372 414 449 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,80,134 372 603 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,81,372 414 603 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,82,372 414 449 603 830 876,15,1,-1
100,123,0.476776,0.6,79.563,83,449 603 634 830 876 945,18,1,-1
100,123,0.476776,0.6,79.563,84,416 449 603 634 830 876,19,1,-1
100,123,0.476776,0.6,79.563,85,372 603 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,86,372 452 603 634 830 876,17,1,-1
100,123,0.476776,0.6,79.563,87,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,88,372 414 449 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,89,372 414 449 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,90,372 431 603 634 830 876,6,1,-1
100,123,0.476776,0.6,79.563,91,75 372 449 603 634 876,6,1,-1
100,123,0.476776,0.6,79.563,92,372 449 634 635 830 876,19,1,-1
100,123,0.476776,0.6,79.563,93,372 414 603 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,94,449 603 634 830 853 876,18,1,-1
100,123,0.476776,0.6,79.563,95,372 449 594 603 830 876,6,1,-1
100,123,0.476776,0.6,79.563,96,372 414 603 634 830 876,18,1,-1
100,123,0.476776,0.6,79.563,97,449 603 634 824 830 876,18,1,-1
100,123,0.476776,0.6,79.563,98,372 414 449 603 634 876,17,1,-1
100,123,0.476776,0.6,79.563,99,372 414 603 634 830 876,18,1,-1
